                       IF               ID                           ID_EX                                   ROB                             RS                    EX_OUT          D-MEM Bus &
   Time:   Cycle:  VLD    IR   | VLD    IR   V1 V2| VLD    IR  VLD         OP_A  VLD       OP_B| DIR    PC     NF EXC   ARN VLD|    IR     NF  LD   FR   RD | VLD     ALU OC BR    Reg Result
      1242   120:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  11  0   0     0|       -   14 6002 7ffe 7ffe|  0        0  0  0   
      1242   120:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  11  0   0     0|       -   14 6002 7ffe 7ffe|  0        0  0  0   
      1242   120:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  11  0   0     0|       -   14 6002 7ffe 7ffe|  0        0  0  0   
      1252   121:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  11  0   0     0|       -   14 6002 7ffe 7ffe|  0        0  0  0   
      1252   121:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  11  0   0     0|       -   14 6002 7ffe 7ffe|  0        0  0  0   
      1252   121:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  11  0   0     0|       -   14 6002 7ffe 7ffe|  0        0  0  0   
      1262   122:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  11  0   0     0|       -   14 6002 7ffe 7ffe|  0        0  0  0   
      1262   122:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  11  0   0     0|       -   14 6002 7ffe 7ffe|  0        0  0  0   
      1262   122:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  11  0   0     0|       -   14 6002 7ffe 7ffe|  0        0  0  0   
      1272   123:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  11  0   0     0|       -   14 6002 7ffe 7ffe|  0        0  0  0   
      1272   123:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  11  0   0     0|       -   14 6002 7ffe 7ffe|  0        0  0  0   
      1272   123:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  11  0   0     0|       -   14 6002 7ffe 7ffe|  0        0  0  0   
      1282   124:   0  -       |  0  -        1  1|  0  -        0            0  0            0|   0  00000000  11  0   0     0|       -   14 6002 7ffe 7ffe|  0        0  0  0   BUS_LOAD  MEM[368] accepted 1
      1282   124:   0  -       |  0  -        1  1|  0  -        0            0  0            0|   0  00000000  11  0   0     0|       -   14 6002 7ffe 7ffe|  0        0  0  0   BUS_LOAD  MEM[368] accepted 1
      1282   124:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  11  0   0     0|       -   14 6002 7ffe 7ffe|  0        0  0  0   BUS_LOAD  MEM[368] accepted 1
      1292   125:   0  -       |  0  -        1  1|  0  -        1            0  1           10|   0  00000000  11  0   0     0|       -   14 6002 7ffe 7ffe|  0        0  0  0   
      1292   125:   0  -       |  0  -        1  1|  0  -        1            0  1            0|   0  00000000  11  0   0     0|       -   14 6002 7ffe 7ffe|  0        0  0  0   
      1292   125:   0  -       |  0  -        0  0|  0  -        0            0  0            0|   0  00000000  11  0   0     0|       -   14 6002 7ffe 7ffe|  0        0  0  0   
